Orientation,Slice1,Slice2,Slice3,Slice4,Slice5,Slice6,Slice7,Slice8,Slice9,Slice10,Slice11,Slice12,Slice13,Slice14,Slice15,Slice16,Slice17,Slice18,Slice19,Slice20,Slice21,Slice22,Slice23,Slice24,Slice25,Slice26,Slice27,Slice28,Slice29,Slice30,Slice31,Slice32,Slice33,Slice34,Slice35,Slice36,Slice37,Slice38,Slice39,Slice40,Slice41,Slice42,Slice43,Slice44,Slice45,Slice46,Slice47,Slice48,Slice49,Slice50,Slice51,Slice52,Slice53,Slice54,Slice55,Slice56,Slice57,Slice58,Slice59,Slice60,Slice61,Slice62,Slice63,Slice64,Slice65,Slice66,Slice67,Slice68,Slice69,Slice70,Slice71,Slice72,Slice73,Slice74,Slice75,Slice76,Slice77,Slice78,Slice79,Slice80,Slice81,Slice82,Slice83,Slice84,Slice85,Slice86,Slice87,Slice88,Slice89,Slice90,Slice91,Slice92,Slice93,Slice94,Slice95,Slice96,Slice97,Slice98,Slice99,Slice100,Slice101,Slice102,Slice103,Slice104,Slice105,Slice106,Slice107,Slice108,Slice109,Slice110,Slice111,Slice112,Slice113,Slice114,Slice115,Slice116,Slice117,Slice118,Slice119,Slice120,Slice121,Slice122,Slice123,Slice124,Slice125,Slice126,Slice127,Slice128,Slice129,Slice130,Slice131,Slice132,Slice133,Slice134,Slice135,Slice136,Slice137,Slice138,Slice139,Slice140,Slice141,Slice142,Slice143,Slice144,Slice145,Slice146,Slice147,Slice148,Slice149,Slice150,Slice151,Slice152,Slice153,Slice154,Slice155,Slice156,Slice157,Slice158,Slice159,Slice160,Slice161,Slice162,Slice163,Slice164,Slice165,Slice166,Slice167
47.500,3,6,0,27,28,43,1,0,11,11,27,9,14,37,56,7,13,0,14,11,0,34,130,5,78,18,44,17,91,39,35,29,18,11,15,18,12,16,0,86,17,45,2,0,204,5,89,22,3,92,7,73,40,7,1,109,106,30,31,105,58,78,74,18,56,14,14,40,20,27,9,11,15,104,26,28,67,2,11,7,12,9,21,44,1,70,7,11,7,6,72,61,9,19,23,38,4,46,27,0,38,9,10,0,24,13,15,11,123,67,3,20,31,95,3,75,63,6,109,50,32,49,32,43,17,0,19,0,42,0,9,0,58,28,17,50,26,34,56,0,10,38,65,105,0,52,38,0,40,5,1,37,23,2,16,0,29,16,54,12,103,235,4,47,81,42,89
48.500,7,4,3,37,14,43,0,0,33,13,75,13,12,33,36,7,9,4,7,7,0,41,115,6,59,18,57,27,116,47,29,30,17,19,12,19,12,15,0,94,6,37,3,0,124,3,79,22,7,99,1,64,26,10,0,63,94,34,20,123,60,64,50,18,26,14,13,31,26,39,10,8,12,186,26,21,82,2,10,5,9,1,24,41,2,38,7,3,7,7,59,42,15,13,45,39,3,43,25,0,41,10,11,0,21,14,11,33,151,66,7,14,26,93,6,65,53,7,104,41,34,69,36,35,20,0,9,3,56,0,12,4,58,18,29,31,30,30,47,0,7,15,66,123,0,63,32,0,41,2,4,13,23,2,11,0,0,16,70,11,83,75,5,59,90,34,112
49.500,2,2,7,76,23,36,0,0,52,11,56,16,5,28,27,6,15,12,10,10,0,30,85,11,41,10,41,29,72,37,29,33,17,9,21,18,12,7,0,83,17,34,6,0,70,4,105,19,1,81,6,36,39,11,0,64,97,67,17,184,64,50,43,17,25,25,12,46,22,20,13,6,16,31,38,31,142,4,9,5,11,9,23,31,1,20,9,2,9,6,42,26,12,15,25,40,2,40,25,0,51,12,13,0,19,11,12,27,87,32,4,20,25,94,26,82,54,6,83,64,35,34,39,40,25,0,17,2,32,0,11,2,72,21,30,25,36,30,47,0,5,21,45,105,0,39,39,50,42,5,0,0,20,1,5,0,0,28,105,12,69,47,3,85,140,33,132
50.500,5,6,0,67,9,34,0,0,78,14,61,27,7,27,20,7,13,15,6,10,0,35,68,14,35,8,29,51,80,36,24,41,26,15,13,20,11,10,0,94,9,33,4,0,63,5,46,19,3,58,7,13,36,7,0,80,111,45,8,149,70,56,30,24,23,72,14,65,22,13,11,14,11,19,25,28,140,4,10,21,9,7,26,39,1,11,7,5,21,2,22,20,13,15,8,34,4,53,32,0,58,16,17,0,16,6,12,23,80,22,2,18,27,102,10,81,44,3,90,87,25,25,45,50,24,0,13,2,19,0,11,1,24,20,34,21,54,39,43,0,2,21,46,88,0,28,37,62,33,3,0,0,19,2,1,0,0,21,103,13,60,42,15,84,114,27,106
51.500,4,6,11,42,8,37,0,1,42,11,54,43,2,23,12,6,9,16,3,11,0,23,66,14,36,8,21,52,81,22,52,24,27,19,16,17,11,7,0,102,13,22,6,0,58,8,28,21,3,55,6,15,37,4,0,75,93,37,12,126,71,71,32,22,20,50,12,64,26,9,10,6,12,23,24,30,135,6,7,11,10,3,25,35,4,8,13,6,11,6,24,14,11,13,3,31,3,40,33,0,117,23,10,0,13,9,12,13,78,18,10,16,17,84,9,77,35,5,75,57,22,21,51,56,15,0,11,0,23,0,11,0,15,22,33,16,49,43,31,0,5,28,36,97,0,39,32,56,32,4,4,0,22,2,0,0,0,36,47,10,44,36,8,56,54,23,60
52.500,2,3,6,37,7,23,0,4,25,13,42,76,2,28,14,4,9,22,8,15,0,28,45,21,30,9,24,45,53,22,38,12,19,9,15,26,11,8,0,104,11,31,5,0,43,5,26,22,2,51,9,12,21,4,0,66,48,21,7,117,78,57,27,26,21,41,14,46,29,6,12,10,14,30,20,39,145,6,7,18,8,7,31,32,2,5,6,4,17,5,16,11,13,19,3,38,7,33,46,0,44,25,8,0,17,6,10,11,48,20,8,15,22,59,1,90,36,5,91,36,25,16,46,38,18,0,17,4,18,0,15,2,16,26,34,12,38,61,29,0,0,38,40,114,0,73,31,63,35,2,0,0,13,1,4,0,0,42,37,8,39,31,14,62,40,22,10
53.500,4,3,7,21,12,33,0,7,20,15,44,91,4,23,9,4,7,34,7,11,0,20,65,20,36,4,17,18,44,26,38,10,14,12,28,24,14,6,0,95,11,23,7,0,41,5,19,23,2,59,12,9,27,2,0,54,44,19,9,106,80,40,33,49,19,42,15,39,26,10,11,6,11,28,20,46,113,9,7,12,7,2,31,41,3,0,14,46,18,2,19,11,11,48,4,44,3,32,31,0,33,22,7,8,17,4,15,14,28,21,14,21,16,65,8,116,10,9,28,31,46,9,58,36,19,0,13,2,12,0,17,2,11,25,132,13,51,66,23,0,3,0,36,189,0,33,32,78,26,4,0,0,9,4,3,0,0,42,29,11,13,35,10,41,32,28,4
54.500,2,8,15,24,6,25,0,10,19,13,34,96,1,24,7,4,7,22,2,15,0,24,54,25,36,6,26,20,33,17,35,8,11,7,39,25,8,9,0,112,11,14,5,0,36,7,21,58,2,34,8,10,34,4,0,42,48,14,6,105,110,49,33,59,17,29,13,25,28,4,9,6,13,0,21,47,80,15,3,18,11,8,26,31,5,0,12,34,12,4,21,9,14,42,5,49,4,27,33,0,32,23,13,21,25,6,9,16,20,20,8,18,18,52,0,89,5,7,29,25,63,5,61,32,14,0,16,2,20,0,16,0,15,20,172,9,47,73,23,0,0,0,38,128,0,17,32,95,23,3,0,0,18,9,2,0,0,35,24,8,6,28,13,32,35,23,0
55.500,3,7,20,15,6,37,0,62,7,13,39,34,2,22,8,4,7,15,7,22,0,22,52,27,47,6,34,8,39,20,29,8,11,6,38,27,13,2,1,128,11,22,8,0,26,6,19,74,0,23,3,11,25,1,0,38,50,12,10,104,91,32,40,33,16,33,17,28,30,0,7,12,12,0,20,49,62,11,0,14,8,9,22,30,7,0,15,39,15,2,12,16,10,34,4,64,4,27,23,0,36,19,11,26,20,3,12,13,22,20,15,20,10,52,2,57,3,2,35,24,11,7,58,27,18,0,13,5,18,0,23,0,16,17,138,8,44,48,6,0,0,0,42,81,14,10,32,60,30,2,0,0,8,7,2,0,0,50,20,11,0,36,14,25,25,25,0
56.500,3,10,66,16,5,51,0,28,11,12,34,21,1,22,3,2,5,19,4,13,0,18,34,32,27,4,25,19,28,18,33,6,11,10,31,29,7,5,1,129,8,23,4,4,22,4,14,45,1,18,4,7,28,2,0,41,61,13,21,90,76,23,56,35,18,37,12,20,35,14,11,17,15,0,22,39,59,5,0,33,6,8,21,37,10,0,17,39,10,3,19,23,14,38,6,46,3,25,28,0,47,23,3,26,17,4,13,11,5,22,14,24,13,49,6,55,3,0,27,13,11,2,74,37,18,0,16,3,25,0,24,0,91,18,152,5,39,16,0,1,0,0,29,73,18,9,33,46,20,5,0,0,10,10,1,0,0,53,16,15,0,32,12,27,28,25,0
57.500,2,3,34,8,5,35,0,22,6,1,30,8,0,24,9,1,6,16,4,26,0,20,20,32,29,8,34,6,30,20,32,5,8,8,24,34,8,9,4,129,18,19,6,21,22,6,14,36,0,23,0,11,30,0,0,34,101,15,30,72,103,20,59,31,12,59,10,22,41,0,11,21,13,0,27,45,47,3,0,33,22,3,18,39,10,0,26,48,11,2,12,22,15,32,5,36,6,23,32,0,33,20,11,22,8,1,15,9,9,25,14,29,13,54,0,52,2,0,18,14,9,5,101,29,16,0,13,1,48,0,16,0,65,18,139,5,34,19,0,2,0,0,25,74,28,6,35,34,15,2,0,0,11,18,2,0,41,62,12,11,0,29,13,11,26,26,0
58.500,1,6,23,6,5,37,0,19,3,2,28,8,5,21,4,0,5,21,14,30,0,23,13,42,24,5,26,19,33,15,31,5,6,8,9,42,3,4,7,58,15,18,4,20,14,4,14,27,0,15,0,6,41,0,0,49,61,9,21,66,65,23,57,26,14,81,11,20,73,0,13,95,9,0,12,45,47,5,1,26,23,19,17,34,15,0,39,44,7,0,15,23,13,30,8,39,4,23,28,0,23,22,6,16,14,2,28,10,4,39,17,27,12,46,0,62,3,0,29,14,10,1,101,40,24,0,14,8,57,0,0,0,29,15,104,7,31,17,0,4,0,0,26,56,27,6,20,33,13,2,0,0,5,14,0,0,32,11,12,12,0,33,17,22,20,32,0
59.500,2,14,17,3,2,34,0,16,5,0,23,10,1,20,5,0,4,17,25,23,0,14,13,65,25,9,29,6,29,16,27,3,4,5,13,23,5,8,13,35,19,21,6,21,13,4,11,27,0,17,0,6,23,0,0,30,45,13,20,37,60,26,46,32,14,54,10,19,72,13,16,99,18,0,16,51,34,4,10,34,20,8,18,36,16,0,24,47,6,4,17,24,17,32,9,31,5,23,30,0,22,24,12,17,11,2,32,6,4,47,19,29,10,68,0,61,2,0,27,11,7,1,98,35,13,0,19,12,49,0,0,0,17,15,66,4,32,16,0,4,0,0,28,25,37,0,19,30,19,6,0,0,7,16,0,0,29,12,9,10,0,33,0,5,25,30,0
60.500,3,9,16,0,4,48,0,7,4,0,20,3,1,25,5,0,3,18,25,22,1,14,9,32,27,7,22,12,37,10,25,5,3,13,4,16,3,8,23,26,15,16,2,19,15,3,15,23,0,18,0,8,15,0,0,23,36,14,17,47,49,21,29,31,10,59,8,23,45,0,25,72,16,0,17,63,47,3,41,24,22,5,18,40,16,0,20,41,6,1,10,23,18,26,9,44,7,18,41,0,15,28,4,11,6,2,43,9,4,32,25,36,11,147,5,76,1,0,18,18,5,1,76,45,14,0,8,12,35,0,0,0,10,18,41,6,25,19,0,4,0,0,24,33,57,1,20,28,12,1,0,0,6,12,0,0,26,15,5,9,0,57,2,17,17,25,0
61.500,1,13,15,0,2,33,0,11,2,0,22,3,1,19,3,0,5,15,31,21,3,10,12,8,20,10,15,15,33,8,28,0,2,5,12,17,6,5,28,18,6,22,3,18,11,4,10,21,0,20,0,5,16,0,0,23,36,14,21,51,42,20,25,70,11,43,8,24,25,0,17,45,12,0,9,18,22,5,46,31,27,21,21,34,24,0,17,24,2,3,20,26,23,29,13,35,5,17,40,0,17,55,6,16,12,2,32,7,6,31,27,37,10,149,0,80,2,0,21,14,6,0,58,59,19,0,16,21,33,0,0,0,8,46,36,6,29,11,0,7,0,0,38,29,70,0,13,7,10,6,0,0,4,9,0,0,21,13,3,7,0,32,8,6,26,25,0
62.500,1,8,12,0,2,34,0,6,3,0,25,5,4,17,6,0,4,13,31,20,2,9,11,1,28,6,16,10,38,10,28,2,0,6,6,13,1,4,35,13,7,25,0,20,9,1,16,22,0,32,0,5,7,0,0,14,21,19,16,55,30,21,19,69,10,37,7,24,18,0,19,32,24,35,15,8,40,0,47,35,27,13,16,15,37,0,18,29,4,1,9,32,35,29,11,43,5,22,21,0,12,69,8,11,10,0,29,6,3,24,54,29,7,86,0,88,2,0,29,23,4,0,58,74,12,0,11,24,34,0,0,0,6,19,27,4,25,8,0,7,0,0,37,23,46,0,12,4,17,7,0,0,5,11,0,0,12,11,3,6,0,23,8,5,7,45,0
63.500,1,19,14,0,1,37,0,8,2,0,22,4,2,28,2,0,4,10,21,17,3,6,7,2,17,13,17,9,40,9,24,0,0,4,6,12,4,12,55,19,5,33,1,20,10,0,13,25,0,40,0,5,7,0,0,17,14,8,16,27,33,21,23,48,11,42,4,16,27,8,19,14,16,35,16,9,25,8,45,31,12,12,14,17,42,0,20,24,2,0,9,29,54,24,11,48,1,11,30,0,9,46,4,10,10,3,31,10,4,23,24,17,8,68,0,48,0,0,20,28,2,0,48,47,19,0,12,55,31,0,0,0,3,17,28,5,27,2,0,13,0,0,39,20,37,0,10,2,10,3,0,0,6,11,0,0,17,12,1,5,0,12,10,4,10,50,0
64.500,1,15,0,0,1,39,0,2,1,0,27,1,2,24,3,0,4,6,24,18,3,9,13,0,25,13,9,16,57,2,25,0,0,6,9,10,9,0,28,17,4,22,0,13,12,0,19,17,0,46,0,5,6,0,0,12,21,14,20,38,30,21,18,44,8,43,6,14,19,4,18,18,17,30,15,6,25,0,52,27,7,22,12,13,51,0,21,22,5,3,20,19,25,27,5,34,4,20,22,0,11,41,9,12,18,1,27,6,5,23,25,19,7,51,0,36,0,0,22,20,3,0,41,44,14,0,9,24,23,0,0,0,2,14,19,4,23,7,0,15,0,0,28,23,31,0,10,1,12,3,0,0,1,13,0,0,10,13,4,6,0,12,12,3,0,86,0
65.500,1,10,0,0,0,12,0,10,3,0,24,2,1,30,0,0,7,1,16,18,3,4,8,1,23,7,0,16,24,8,21,0,0,4,6,8,48,8,19,10,5,19,0,20,6,0,67,24,0,60,0,6,4,0,0,19,15,8,10,30,21,17,21,40,9,35,3,9,29,0,33,13,26,24,18,5,27,7,76,16,10,89,11,22,55,0,18,21,1,0,7,20,23,17,1,36,5,19,16,217,9,26,1,11,2,1,10,7,2,22,19,22,6,57,0,24,0,0,36,18,2,0,35,36,7,0,8,7,29,0,0,0,3,11,19,6,22,2,0,25,0,0,19,49,22,0,9,0,10,3,0,0,5,13,0,0,11,14,1,1,0,11,14,2,10,109,0
66.500,1,21,0,0,0,8,0,0,0,0,19,1,4,62,4,0,6,4,17,18,3,7,9,2,25,17,0,17,17,3,16,0,0,3,6,8,33,6,5,1,8,16,0,14,10,0,55,21,0,29,0,5,4,0,0,9,8,15,13,23,20,21,20,44,4,41,7,13,29,0,43,10,22,25,0,8,26,1,37,22,5,105,6,23,0,0,17,21,3,0,5,18,11,5,0,38,17,12,18,61,8,22,11,12,0,0,0,4,7,22,16,15,7,45,0,19,0,0,42,15,1,0,36,37,13,0,7,2,25,0,0,0,3,11,18,5,30,5,0,31,0,0,21,46,19,0,8,0,15,2,0,0,22,9,0,0,6,13,2,5,0,10,24,3,15,98,0
67.500,1,13,0,0,0,8,0,4,2,0,19,2,3,6,2,0,2,0,13,18,3,5,8,0,30,25,0,11,13,6,24,0,0,8,5,12,28,7,5,0,2,5,0,18,10,0,20,24,0,24,0,2,8,0,0,12,11,14,12,31,23,20,12,35,5,43,1,8,29,3,45,12,19,21,3,4,19,5,33,14,6,87,9,17,0,0,21,16,2,2,10,14,4,5,0,40,54,14,20,30,8,17,2,14,0,0,0,4,5,19,18,13,5,41,0,21,0,0,39,18,0,0,32,25,6,10,11,0,24,0,0,0,2,7,14,8,28,2,0,31,0,2,10,48,16,0,7,1,12,2,0,0,21,11,0,0,8,14,1,1,0,4,21,1,14,87,0
68.500,1,22,0,0,0,8,0,5,1,0,11,0,0,0,3,0,4,0,15,21,6,3,8,0,23,26,0,16,14,7,22,0,0,4,7,3,26,3,3,0,8,9,0,16,12,0,14,22,0,31,0,6,16,0,0,16,13,11,14,29,16,13,12,38,2,39,4,8,34,8,32,13,34,29,0,5,19,3,18,7,3,94,8,12,0,5,19,23,2,0,5,15,8,7,0,35,22,16,15,13,6,10,1,9,0,0,0,3,4,18,14,22,6,25,0,9,0,0,16,7,0,0,28,19,7,10,9,0,22,0,0,0,1,7,14,9,21,0,0,27,0,0,14,29,40,0,5,3,10,2,0,0,18,14,0,0,4,15,1,1,0,5,32,3,1,71,0
69.500,0,22,0,0,0,3,0,0,1,0,9,0,5,0,6,0,2,0,17,16,2,5,9,0,34,21,0,21,14,11,18,0,0,6,6,3,26,5,4,0,3,8,0,15,7,0,14,26,0,30,0,1,12,0,0,31,8,7,13,26,16,19,13,40,2,43,4,11,43,0,37,12,25,66,3,0,23,5,17,9,10,78,6,11,0,7,22,19,2,0,4,11,3,7,0,44,20,12,13,9,3,8,4,12,1,0,0,3,9,21,14,10,5,30,0,0,0,0,26,7,0,0,31,17,10,9,8,0,27,0,0,0,6,8,8,10,40,0,0,32,0,1,9,30,97,0,6,0,8,1,0,0,12,14,0,0,4,14,2,4,0,4,19,0,0,55,0
70.500,1,31,0,0,0,9,0,5,0,0,9,0,2,0,12,0,1,0,12,14,7,4,7,0,27,13,0,38,14,30,17,0,0,5,6,6,23,8,3,0,7,8,0,19,9,0,8,26,0,22,0,5,11,0,0,22,6,13,16,45,13,13,12,50,1,49,2,3,49,0,28,15,36,66,0,0,18,6,11,12,7,75,8,9,0,8,23,18,1,0,4,14,4,10,0,47,19,12,18,8,7,6,3,14,2,0,0,1,8,25,11,18,4,20,0,0,0,0,13,0,0,0,25,13,10,10,4,0,18,0,0,0,1,1,11,6,19,0,0,27,0,0,8,22,88,0,6,0,8,3,0,0,15,12,0,0,6,12,0,1,0,3,16,2,0,53,0
71.500,0,29,0,0,0,3,0,3,0,0,7,0,4,0,21,0,0,0,15,15,5,2,6,0,43,14,0,22,17,12,20,0,0,6,3,5,19,3,4,0,9,6,0,18,17,0,16,25,0,19,0,3,9,0,0,12,7,11,14,17,11,10,10,37,1,60,4,8,56,0,25,13,24,70,3,0,20,6,13,7,1,51,1,7,0,6,34,21,1,0,1,9,9,8,0,29,20,12,13,5,3,8,2,8,2,33,0,4,7,26,12,14,7,24,0,0,0,0,12,0,0,0,27,10,8,7,13,0,21,0,0,0,3,4,6,6,21,0,0,29,0,0,7,29,64,0,4,0,7,0,0,0,10,27,0,0,3,16,0,3,0,5,12,0,0,39,0
72.500,27,67,0,0,0,3,0,0,0,3,6,0,4,0,13,0,0,0,19,15,5,7,7,0,46,9,0,23,23,13,18,2,0,3,5,3,19,10,4,0,11,3,0,18,11,0,24,8,0,16,0,2,7,0,0,13,9,7,13,12,12,11,9,32,0,69,3,5,18,5,25,17,43,58,0,0,12,8,3,16,9,42,4,6,0,8,19,21,1,0,0,11,9,11,0,25,21,17,13,6,4,6,5,12,0,15,0,3,8,29,11,15,0,16,0,0,0,0,25,9,0,0,21,9,5,9,6,0,17,0,0,0,2,5,7,3,19,0,0,31,0,0,10,11,47,0,2,0,7,1,0,0,11,17,0,1,2,17,0,3,0,5,15,0,0,32,0
73.500,24,80,0,0,0,4,0,3,0,12,7,0,3,0,15,0,0,0,21,16,8,1,8,0,68,6,0,17,10,4,17,3,0,9,5,4,19,3,3,0,15,7,0,35,16,8,26,11,0,16,0,3,1,0,0,11,7,12,19,19,10,9,3,35,7,55,2,3,9,4,14,26,42,47,2,0,15,9,7,2,6,26,4,5,0,8,16,16,1,0,0,13,4,10,0,22,28,17,20,2,3,6,7,7,0,11,0,2,7,23,9,16,9,21,0,0,0,0,9,0,0,0,25,10,4,8,10,0,11,0,0,0,1,2,9,6,13,0,0,27,0,0,3,7,38,0,15,0,6,1,0,0,11,14,0,3,4,29,0,6,0,2,10,0,0,24,0
74.500,23,56,0,0,0,2,0,4,0,7,1,0,4,0,14,0,0,0,25,13,7,3,5,0,95,9,0,23,8,4,22,7,0,3,5,7,15,3,2,0,16,5,0,25,18,19,20,9,0,11,0,1,0,0,0,12,7,4,17,19,9,6,1,29,7,54,17,4,3,2,23,8,41,31,2,0,11,10,2,2,5,8,1,4,0,9,14,25,1,0,0,7,14,10,0,15,24,27,19,3,3,0,7,16,0,13,0,3,3,25,9,15,0,11,0,0,0,0,17,0,0,0,25,5,4,5,7,0,10,0,0,0,2,6,5,4,12,0,0,26,0,0,4,3,26,0,52,0,8,2,0,0,9,13,0,3,2,24,0,4,0,6,11,0,0,19,0
75.500,13,46,0,0,0,2,0,0,0,6,1,0,7,0,15,0,0,0,23,14,11,3,7,0,32,3,0,16,4,4,15,3,0,7,8,2,14,12,3,0,6,4,0,21,23,15,21,9,0,18,0,4,0,0,0,13,3,11,16,22,6,10,0,22,10,40,28,5,4,0,23,1,37,33,2,0,13,9,3,1,8,5,1,5,0,6,16,27,0,0,0,11,8,11,0,13,36,61,15,1,3,10,28,8,0,7,0,4,3,13,7,14,0,15,0,0,0,0,16,0,0,0,23,0,3,8,10,1,5,0,0,0,2,2,12,4,16,0,0,30,0,0,4,2,19,0,28,0,5,0,0,0,7,13,0,6,3,18,0,2,0,3,5,0,0,25,0
76.500,20,26,0,0,0,3,0,0,0,2,3,0,5,0,12,0,0,0,14,15,11,1,8,0,16,7,0,22,3,1,20,2,0,5,3,2,9,2,3,0,5,3,0,25,24,12,10,11,0,8,0,1,0,0,0,15,8,5,23,36,8,4,0,5,16,39,25,4,1,2,19,2,29,27,2,0,9,13,3,1,4,11,1,3,0,11,6,26,0,0,0,8,11,13,0,8,27,72,24,2,3,5,69,12,0,9,0,1,1,22,11,16,9,10,0,0,0,0,13,8,0,0,22,0,3,9,6,2,2,0,0,0,2,19,3,5,11,0,0,36,0,0,5,0,15,0,20,0,7,1,0,0,13,10,0,10,2,12,0,1,0,5,7,0,0,16,0
77.500,13,14,0,0,0,1,0,4,0,6,1,0,9,0,10,0,0,0,16,0,11,18,4,0,19,2,0,9,2,7,19,0,0,6,2,3,14,7,2,0,3,3,0,17,26,13,6,9,0,11,0,2,0,0,0,10,6,10,21,23,6,5,0,19,16,38,27,1,5,11,20,1,26,24,3,0,9,9,2,0,5,4,3,2,0,7,12,23,0,0,0,6,20,8,0,6,26,51,24,2,1,3,26,13,0,4,0,3,0,15,5,14,0,11,0,0,0,0,20,0,0,0,27,0,2,6,10,0,5,0,0,0,2,18,7,2,13,0,0,36,0,0,4,0,14,0,17,0,3,0,0,0,4,13,0,2,1,18,0,2,0,7,7,0,0,17,0
78.500,16,7,5,0,0,3,0,2,0,5,2,0,14,0,12,0,0,0,9,0,12,15,7,0,9,8,0,16,0,9,19,0,0,6,1,5,10,9,4,0,7,4,0,9,32,23,6,15,0,11,0,0,0,0,0,11,5,5,20,19,3,6,0,10,7,31,24,4,0,19,22,2,30,27,2,0,8,11,3,0,7,2,0,3,0,10,6,27,0,0,0,10,14,15,0,4,26,50,21,1,1,4,22,17,4,4,0,5,0,8,6,14,4,15,0,0,0,0,21,0,0,0,35,0,0,7,7,5,3,0,0,0,2,15,4,6,11,0,0,33,0,0,4,0,15,0,12,0,9,6,3,0,10,12,0,0,2,12,0,0,0,12,6,0,0,22,0
79.500,12,7,9,0,0,3,0,0,0,4,3,0,11,0,11,0,0,0,10,0,22,11,7,0,12,2,0,11,0,8,16,0,33,4,0,3,10,6,3,0,3,2,0,7,35,37,7,12,0,7,0,0,0,0,0,9,4,3,15,25,6,7,0,7,4,35,9,5,0,15,31,1,23,32,3,0,11,8,3,0,9,3,0,1,0,9,8,20,0,0,0,6,24,15,0,6,31,37,6,1,2,7,21,13,0,2,0,4,0,14,9,15,3,3,0,0,0,0,17,0,0,0,30,0,0,7,7,0,3,0,0,0,1,9,3,2,10,0,0,27,0,0,2,0,7,0,18,0,4,10,1,0,10,0,0,0,0,10,0,1,0,6,4,0,0,15,0
80.500,7,5,8,0,0,1,0,4,0,2,1,0,7,0,6,0,0,0,7,0,26,10,3,0,10,5,0,16,0,6,24,0,83,4,5,3,7,11,2,0,10,6,0,4,30,23,5,8,0,7,0,0,0,0,3,14,8,11,22,29,7,2,0,11,5,25,6,4,4,14,44,1,24,19,2,0,5,9,0,0,1,5,0,1,0,11,7,25,0,0,0,9,18,13,0,2,42,38,12,0,0,4,17,21,0,1,0,3,0,9,6,25,1,7,0,0,0,0,24,0,0,0,34,0,0,4,10,0,5,0,0,0,2,12,3,5,9,0,0,19,0,0,4,0,13,0,19,0,5,7,3,0,4,0,0,0,0,17,0,2,0,0,5,0,0,15,0
81.500,15,3,7,0,0,1,0,13,0,5,2,0,4,0,15,0,0,0,6,0,24,12,8,0,9,5,0,13,0,3,23,0,65,8,2,2,8,11,4,0,6,1,0,3,28,24,3,6,0,8,0,0,0,0,2,17,6,2,14,31,3,3,0,9,8,29,6,0,0,15,43,1,17,6,3,0,7,9,2,0,9,2,0,2,0,10,6,28,0,0,0,5,18,12,0,5,30,36,3,0,0,4,13,15,0,4,0,7,0,7,4,16,4,6,0,0,0,0,37,7,0,0,25,0,0,9,11,6,2,0,0,0,0,15,2,3,13,0,0,14,0,0,3,0,9,0,14,0,7,7,5,0,12,0,0,0,0,9,0,0,0,0,3,0,0,23,0
82.500,3,0,6,0,0,1,0,15,0,4,3,0,4,0,7,0,0,0,4,0,28,8,5,0,7,3,0,17,0,0,29,0,51,4,1,3,9,10,3,0,7,5,0,3,23,16,8,3,0,6,0,0,0,0,5,10,4,9,14,35,1,4,0,8,3,21,6,3,0,18,10,0,25,9,2,0,10,7,3,0,6,2,0,0,0,14,7,33,0,0,0,9,15,13,0,1,21,42,10,0,0,3,13,31,0,1,0,5,0,8,7,9,2,5,0,0,0,0,19,1,0,0,25,0,0,11,6,0,2,0,0,0,1,9,3,3,14,0,0,25,0,0,4,0,9,0,14,0,22,6,8,0,6,0,0,0,0,11,0,0,0,0,3,0,0,15,0
83.500,14,0,8,0,0,0,0,12,0,5,1,0,3,0,11,0,0,0,3,0,30,7,7,0,8,5,0,15,0,0,38,0,46,5,0,6,5,25,4,0,8,1,0,3,30,13,5,3,0,6,0,0,0,0,4,11,8,5,23,38,1,4,0,11,2,20,6,5,0,11,9,2,15,5,4,0,2,9,0,0,3,1,0,0,0,12,8,29,0,0,0,5,14,7,0,3,23,41,4,0,0,6,9,25,0,1,0,11,0,7,6,10,4,6,0,0,0,0,10,0,0,0,28,0,0,10,10,3,3,0,0,0,2,9,3,4,5,0,0,14,0,0,4,0,6,0,10,0,17,10,12,0,5,0,0,0,0,10,0,0,0,0,0,0,0,16,0
84.500,3,0,7,0,0,0,0,8,0,2,2,0,5,0,5,0,0,0,3,0,36,9,4,0,7,9,0,17,0,0,36,0,45,6,0,1,9,39,2,0,9,4,0,3,21,12,8,0,0,7,0,0,0,0,5,13,4,1,13,61,3,2,0,9,1,24,3,5,3,17,9,1,22,4,2,0,6,4,0,0,11,5,0,0,0,15,2,26,0,0,0,6,17,9,0,3,11,47,6,0,0,9,13,39,0,0,0,4,0,11,6,8,2,7,0,0,0,14,7,0,0,0,17,0,0,19,11,3,4,0,0,0,0,14,0,3,12,0,1,13,0,3,3,0,13,0,14,0,17,7,55,0,11,0,0,0,0,13,0,0,0,0,2,9,0,3,0
