Orientation,Slice1,Slice2,Slice3,Slice4,Slice5,Slice6,Slice7,Slice8,Slice9,Slice10,Slice11,Slice12,Slice13,Slice14,Slice15,Slice16,Slice17,Slice18,Slice19,Slice20,Slice21,Slice22,Slice23,Slice24,Slice25,Slice26,Slice27,Slice28,Slice29,Slice30,Slice31,Slice32,Slice33,Slice34,Slice35,Slice36,Slice37,Slice38,Slice39,Slice40,Slice41,Slice42,Slice43,Slice44,Slice45,Slice46,Slice47,Slice48,Slice49,Slice50,Slice51,Slice52,Slice53,Slice54,Slice55,Slice56,Slice57,Slice58,Slice59,Slice60,Slice61,Slice62,Slice63,Slice64,Slice65,Slice66,Slice67,Slice68,Slice69,Slice70,Slice71,Slice72,Slice73,Slice74,Slice75,Slice76,Slice77,Slice78,Slice79,Slice80,Slice81,Slice82,Slice83,Slice84,Slice85,Slice86,Slice87,Slice88,Slice89,Slice90,Slice91,Slice92,Slice93,Slice94,Slice95,Slice96,Slice97,Slice98,Slice99,Slice100,Slice101,Slice102,Slice103,Slice104,Slice105,Slice106,Slice107,Slice108,Slice109,Slice110,Slice111,Slice112,Slice113,Slice114,Slice115,Slice116,Slice117,Slice118,Slice119,Slice120,Slice121,Slice122,Slice123,Slice124,Slice125,Slice126,Slice127,Slice128,Slice129,Slice130,Slice131,Slice132,Slice133,Slice134,Slice135,Slice136,Slice137,Slice138,Slice139,Slice140,Slice141,Slice142,Slice143,Slice144,Slice145,Slice146,Slice147,Slice148,Slice149,Slice150,Slice151,Slice152,Slice153,Slice154,Slice155,Slice156,Slice157,Slice158,Slice159,Slice160,Slice161,Slice162,Slice163,Slice164,Slice165,Slice166,Slice167,Slice168,Slice169,Slice170,Slice171,Slice172,Slice173,Slice174,Slice175,Slice176,Slice177,Slice178,Slice179,Slice180,Slice181,Slice182,Slice183,Slice184,Slice185
56.500,19,11,0,0,95,0,0,16,0,0,0,0,32,25,0,22,0,1,8,12,6,25,0,48,24,29,14,0,5,16,0,11,21,39,6,13,0,8,0,7,14,30,29,34,32,6,0,0,0,0,2,0,12,0,27,15,24,48,47,0,5,0,14,0,0,12,0,1,12,8,33,43,2,17,61,16,6,2,0,10,16,0,19,78,0,8,13,49,1,8,10,17,5,0,15,38,0,0,5,6,0,9,0,33,7,15,32,0,0,0,4,0,10,0,0,19,3,19,0,4,0,2,19,0,52,0,31,0,2,0,0,5,0,30,7,6,3,52,0,0,6,0,9,28,2,0,30,17,4,17,0,5,30,6,2,0,2,9,7,0,2,0,0,2,0,0,6,1,27,0,46,0,1,6,13,0,11,3,27,0,10,4,16,2,4
57.500,14,12,0,0,31,0,0,15,0,0,0,0,35,22,0,19,0,3,9,9,3,20,0,50,26,28,13,0,3,13,0,17,33,38,15,24,0,9,0,7,11,46,24,37,31,6,0,0,0,0,0,0,13,0,46,6,27,64,65,0,5,0,13,0,0,54,0,2,7,16,14,35,3,14,52,12,4,1,0,5,9,0,21,55,0,5,6,52,1,9,7,10,5,2,9,28,0,0,9,19,0,11,0,29,4,19,28,0,0,0,2,0,18,0,0,16,5,18,0,6,0,1,18,0,70,0,20,0,7,0,0,7,0,26,1,10,1,46,0,0,8,0,3,31,3,0,33,9,3,16,1,4,29,4,2,0,3,11,4,0,4,0,0,2,0,0,8,0,25,0,41,0,0,5,11,0,9,3,20,0,15,8,8,5,2
58.500,11,10,0,0,18,0,0,14,0,0,0,0,22,27,0,24,0,3,11,11,3,38,0,39,27,20,9,0,4,15,0,12,23,41,15,16,0,8,0,10,9,31,12,51,24,5,4,0,0,0,0,0,4,0,44,12,23,54,33,0,4,0,21,0,0,43,0,0,9,20,13,28,3,13,55,11,6,4,0,9,9,0,20,38,0,4,10,29,1,14,7,17,5,2,12,32,0,0,8,23,0,17,0,22,5,9,26,0,0,0,2,0,11,0,0,16,3,12,0,7,0,1,19,0,87,0,17,0,6,0,0,6,0,24,6,11,2,29,0,0,9,0,5,43,1,0,33,11,4,12,3,3,39,8,3,0,2,4,5,0,1,0,0,4,0,0,9,0,19,0,46,0,0,8,8,0,12,2,23,0,8,4,24,1,1
59.500,20,12,0,0,19,0,0,8,0,0,0,0,21,0,0,14,0,1,5,9,5,29,0,27,18,21,15,0,4,16,0,9,24,33,33,25,0,9,0,11,14,12,14,50,24,6,0,0,0,0,0,0,9,0,27,7,20,41,23,0,3,0,18,0,0,38,0,0,5,20,8,8,1,13,51,14,1,1,0,4,8,0,20,23,0,3,7,21,3,10,6,8,7,0,8,28,0,0,10,26,0,33,0,24,4,13,16,0,0,0,4,0,12,0,0,10,5,10,0,8,0,0,19,0,129,0,12,0,4,0,0,2,0,18,1,2,2,28,0,0,9,0,4,31,3,0,25,17,3,13,1,2,35,2,6,2,5,6,6,0,2,0,0,6,0,0,8,0,15,0,46,0,0,2,8,0,8,5,22,0,12,8,18,7,4
60.500,18,6,0,0,16,0,0,10,0,0,0,0,12,0,0,16,0,2,10,16,0,24,0,27,0,14,7,0,2,13,0,11,25,40,15,30,0,9,0,12,10,20,8,57,18,4,0,0,0,0,0,0,6,0,28,6,21,42,27,0,5,0,18,0,0,32,0,0,1,27,6,10,4,13,28,7,2,0,0,6,7,0,19,29,0,3,11,19,0,12,7,7,5,2,11,28,0,0,29,30,0,35,0,21,4,12,13,0,0,0,4,0,8,0,0,7,1,11,0,5,0,0,32,0,83,0,9,0,7,0,0,5,0,17,5,10,1,18,0,0,14,0,6,23,2,0,0,6,2,8,0,1,39,3,4,0,3,8,4,0,3,3,0,3,0,0,6,0,11,0,48,0,0,8,6,0,11,0,17,0,8,2,34,3,3
61.500,20,9,0,0,9,0,0,5,0,0,8,0,16,0,0,16,0,2,4,7,2,19,0,23,0,15,8,0,5,15,0,9,14,41,34,30,0,8,0,7,12,11,9,65,10,4,5,0,0,0,0,0,5,0,15,16,18,32,12,0,5,0,17,0,0,32,0,0,3,41,5,15,0,18,13,6,0,0,0,4,4,0,23,39,0,0,6,14,1,12,3,13,4,4,10,24,0,0,37,29,0,43,0,14,2,9,7,0,0,0,3,0,11,0,0,1,5,6,0,10,0,0,34,0,82,0,10,0,5,0,0,5,0,12,2,8,2,17,0,0,22,0,4,21,2,0,0,6,6,6,0,1,41,2,11,0,8,3,3,17,0,0,0,5,0,0,5,0,11,0,60,0,0,3,4,0,14,0,22,0,10,4,54,2,3
62.500,20,6,0,0,11,0,0,7,0,0,20,0,15,0,0,20,0,0,3,17,4,16,0,21,0,12,14,0,0,16,0,10,26,47,25,33,0,5,0,2,14,6,6,89,13,4,0,0,0,0,0,0,4,0,29,5,16,31,19,0,2,1,11,0,0,44,0,0,0,34,0,12,2,13,10,10,0,0,0,4,4,0,13,7,0,0,5,22,1,8,1,7,9,4,6,27,0,0,48,24,0,45,0,15,4,11,5,0,0,0,5,0,8,0,0,0,2,5,0,8,0,0,21,0,45,0,8,0,3,0,0,6,0,9,3,4,0,16,0,0,94,0,3,14,1,0,0,4,1,2,2,0,38,0,20,3,21,4,5,26,1,3,0,3,0,0,10,0,9,0,34,0,0,9,6,0,11,1,10,0,6,8,55,6,2
63.500,1,8,0,0,12,0,0,4,0,0,19,0,12,0,0,7,0,0,9,10,0,16,0,19,0,11,9,0,5,14,0,8,10,53,17,74,0,11,0,0,10,9,18,108,15,2,5,0,0,0,0,0,2,0,18,13,17,30,15,0,4,2,1,0,0,40,0,0,0,27,2,7,3,14,2,9,0,0,0,3,0,0,21,7,0,0,8,18,1,11,2,9,5,9,9,25,0,0,38,35,0,49,0,14,3,7,0,0,0,0,6,0,6,0,0,0,3,5,0,9,0,0,15,10,25,0,5,0,3,0,0,3,0,6,3,7,0,11,0,0,32,0,4,15,3,0,0,7,5,2,2,0,52,3,40,0,22,5,4,19,4,1,0,6,0,0,6,0,9,0,6,0,0,4,3,16,15,1,21,0,8,1,24,3,6
64.500,3,4,0,0,12,0,0,3,0,0,17,0,9,0,0,8,0,0,3,17,0,12,0,18,0,10,7,0,0,13,0,7,22,31,5,24,0,4,0,0,10,16,23,93,14,5,1,0,0,0,0,0,3,0,20,9,18,25,14,0,1,1,1,0,0,37,0,0,0,23,0,7,0,16,3,4,0,26,0,2,0,0,16,3,0,0,5,11,3,10,5,7,13,12,8,27,0,0,52,23,0,51,0,7,4,10,0,0,0,0,5,0,6,0,0,0,4,4,0,8,0,0,22,6,1,0,7,0,2,0,0,4,0,6,1,8,0,13,0,0,19,0,4,10,1,0,0,0,5,0,0,0,51,0,7,2,0,5,3,22,0,4,0,5,0,0,6,0,8,0,2,0,0,5,5,5,19,2,20,0,6,9,9,6,2
65.500,0,7,0,0,5,0,0,2,0,0,12,0,13,0,0,6,0,0,2,9,4,15,0,23,0,9,9,0,2,8,0,8,11,19,6,9,0,11,0,0,20,21,27,87,11,1,0,0,0,0,0,0,3,0,21,13,14,23,17,0,0,3,1,0,0,34,0,0,0,23,0,5,0,20,14,7,0,31,0,3,0,0,24,6,0,0,4,14,0,10,3,10,7,16,8,18,0,0,69,17,0,45,0,12,2,8,0,0,0,0,8,0,8,0,0,0,2,2,0,12,0,0,15,4,4,0,7,0,6,0,0,6,0,1,5,5,0,12,0,0,14,0,3,5,2,0,0,0,3,0,0,0,25,0,0,1,0,1,7,15,0,5,0,4,0,0,7,0,8,0,1,0,0,7,2,0,26,0,16,0,7,2,10,6,6
66.500,0,2,0,0,10,2,0,2,0,0,12,0,9,0,0,10,0,0,9,18,0,7,0,31,0,8,9,0,6,0,0,6,20,10,5,10,0,7,0,0,14,9,26,79,8,2,6,0,0,0,0,2,2,0,18,13,14,22,8,0,0,3,0,0,0,37,0,1,0,19,0,5,0,16,14,8,0,34,0,1,0,0,18,6,0,0,2,13,0,9,2,7,14,32,5,19,0,0,73,11,0,40,0,7,5,4,0,0,0,0,9,0,4,5,0,0,4,2,0,17,0,0,2,3,0,0,4,0,7,0,0,21,0,0,1,6,0,10,0,0,14,0,2,10,1,0,0,0,7,0,0,0,14,1,0,3,0,2,3,15,2,7,0,4,0,0,8,0,13,0,5,0,0,7,3,0,18,0,25,0,4,6,8,7,3
67.500,1,4,0,0,3,0,0,2,0,0,6,0,13,0,0,9,0,0,2,8,0,10,0,30,0,7,7,0,1,0,0,5,12,14,4,7,0,8,0,0,14,9,20,64,4,2,0,0,0,0,0,17,1,0,26,12,14,45,15,0,0,2,0,0,0,44,0,2,0,21,0,3,0,16,10,6,0,38,0,1,0,0,28,4,0,0,5,12,1,8,1,7,9,14,7,19,0,0,32,11,0,40,0,6,2,7,0,0,0,0,14,0,6,0,0,0,2,1,0,27,0,0,5,1,6,0,5,0,31,0,0,17,0,0,2,11,0,9,0,0,9,0,6,6,2,0,0,4,5,0,0,0,13,0,0,3,0,3,3,14,2,26,0,4,0,0,7,0,10,0,1,0,0,9,3,0,15,0,12,0,7,7,6,7,7
68.500,1,7,0,0,5,0,0,0,0,0,7,0,4,0,0,6,0,0,5,20,0,7,0,21,0,5,3,0,6,0,0,6,15,11,6,1,0,9,0,0,23,5,26,48,5,0,6,0,0,0,0,38,2,0,17,12,17,67,14,0,0,4,0,0,0,41,0,2,0,18,0,4,0,33,8,6,0,34,0,0,0,0,27,10,0,0,4,16,2,11,2,6,14,14,4,15,0,0,19,9,0,30,0,5,5,7,0,0,0,0,6,0,4,7,0,0,4,0,0,16,0,0,6,4,8,0,5,0,32,0,0,17,0,0,3,6,0,9,0,0,10,0,1,6,2,0,3,1,4,0,2,0,11,0,0,6,0,5,7,11,0,35,0,4,0,0,6,0,9,0,2,0,0,6,1,0,15,0,17,0,5,5,5,2,6
69.500,2,1,0,0,9,0,0,1,0,0,4,0,8,0,0,17,0,0,5,10,1,4,0,24,0,6,6,0,8,0,0,4,13,12,3,11,0,7,0,0,22,10,9,1,4,0,0,0,0,0,0,26,1,0,35,22,9,40,9,0,0,3,2,7,0,46,0,4,0,21,0,2,0,47,6,4,0,22,0,0,0,0,18,3,0,0,3,19,7,8,4,6,10,23,4,14,0,0,11,10,0,20,0,3,0,6,0,0,0,0,7,0,5,5,0,0,3,0,0,12,0,0,6,2,8,0,3,0,24,0,0,19,0,0,0,1,0,9,0,0,8,0,5,7,0,0,3,0,6,0,0,0,9,0,0,10,0,0,4,11,0,26,0,3,0,0,8,0,22,0,4,0,0,8,1,0,14,0,9,0,8,4,3,2,6
70.500,0,3,0,0,9,0,0,0,0,0,4,0,8,0,0,18,0,0,2,18,0,4,0,20,0,4,10,0,6,0,0,8,7,9,6,3,0,9,0,0,19,4,1,0,6,0,6,0,0,0,0,19,1,0,30,11,18,21,8,0,0,7,0,10,0,29,0,6,0,22,0,3,0,44,8,4,0,16,0,0,0,2,17,7,0,0,5,25,24,10,1,9,16,11,7,12,0,0,12,5,0,16,0,2,4,6,0,0,4,0,5,0,3,18,0,0,0,0,0,10,0,2,1,3,10,0,4,0,30,0,0,15,0,0,2,0,0,9,1,0,5,0,3,4,3,0,5,0,3,0,0,0,7,0,0,4,0,0,2,11,0,14,0,2,0,0,7,0,14,0,3,0,0,7,4,0,6,0,16,0,5,8,4,1,7
71.500,1,4,0,0,2,2,0,0,0,0,3,0,4,0,0,9,10,0,5,11,0,1,0,17,0,5,1,0,8,0,0,5,14,7,7,3,0,12,0,0,23,7,1,0,4,0,0,0,0,0,0,15,0,0,28,16,10,9,9,0,0,3,2,11,0,27,0,8,0,11,0,1,0,51,8,4,1,17,0,0,0,8,20,14,0,0,3,41,17,6,2,7,17,3,5,10,0,0,12,3,0,10,0,0,3,6,0,0,10,0,5,0,4,45,0,0,0,0,0,10,0,0,1,4,11,0,2,0,25,0,0,14,0,0,2,0,0,7,7,0,10,0,3,5,2,0,13,0,9,0,0,0,6,0,0,1,0,1,3,10,3,10,0,5,0,0,8,0,18,0,1,0,0,5,1,0,19,3,8,0,7,5,4,1,6
72.500,0,3,0,0,3,1,0,0,0,2,0,0,11,0,0,17,12,0,5,16,0,0,0,18,0,2,4,0,8,0,0,3,8,10,10,16,0,3,0,0,29,2,3,0,3,0,4,0,0,0,0,19,1,0,32,21,19,8,13,0,0,12,1,10,0,19,0,4,0,26,0,8,0,45,9,9,2,14,0,0,0,9,18,10,0,0,4,34,16,9,2,4,14,3,6,8,0,0,8,7,0,12,0,0,0,3,0,0,3,0,6,0,3,23,0,0,0,0,0,9,0,0,2,3,13,0,3,0,24,0,0,8,0,0,0,0,0,9,8,0,4,0,2,5,0,0,17,0,3,0,0,0,5,1,0,0,0,1,9,10,0,5,0,2,0,0,6,0,21,0,4,0,0,5,1,0,7,1,10,0,11,7,2,1,7
73.500,1,1,0,0,5,0,0,0,0,2,3,0,6,0,0,10,9,0,5,13,0,0,0,20,0,4,7,0,14,0,0,6,7,7,6,8,1,9,0,0,40,3,0,0,5,19,0,0,0,0,0,15,0,0,24,18,16,8,8,0,0,11,3,9,0,22,0,4,0,15,0,9,3,28,4,3,1,14,0,0,0,5,22,9,0,0,3,26,11,7,2,11,17,1,6,12,0,0,9,0,0,16,0,0,7,4,0,0,1,0,2,0,3,0,0,0,0,0,0,5,0,2,5,5,17,0,5,0,22,0,0,19,0,0,0,0,0,5,10,0,3,0,4,2,4,0,7,3,5,0,0,0,6,0,0,0,0,1,3,8,0,4,0,3,0,0,6,0,31,0,2,0,0,4,2,0,12,2,10,0,7,8,2,1,7
74.500,1,2,0,0,1,0,0,0,0,2,0,0,21,0,0,18,7,0,3,9,0,0,0,13,0,4,1,0,12,0,0,6,13,7,3,10,2,11,0,0,27,2,0,2,2,20,0,0,0,0,0,18,0,0,21,20,23,6,10,0,0,19,2,8,0,18,0,4,0,17,0,0,5,30,10,2,1,15,0,0,0,6,30,5,0,0,4,18,7,48,2,8,20,0,6,7,0,0,7,0,0,7,0,0,0,7,0,0,0,0,5,0,3,0,0,0,0,0,0,8,0,1,3,20,17,0,1,0,1,0,0,13,0,0,0,0,0,7,9,0,8,0,2,5,1,0,3,0,8,0,0,0,1,0,0,0,0,3,1,8,0,0,0,3,0,0,6,0,16,0,4,0,0,4,2,0,8,1,9,0,17,5,3,3,6
75.500,2,2,0,0,4,2,0,0,0,5,0,5,18,0,0,19,7,0,7,15,0,0,0,15,0,2,1,0,14,0,0,3,9,11,4,21,2,8,0,0,26,8,0,7,2,17,0,0,0,0,0,22,0,0,21,24,31,6,10,0,0,18,4,9,0,13,0,4,0,20,0,11,7,29,3,4,3,10,0,0,0,7,19,4,0,0,3,16,2,26,0,8,25,0,11,12,0,0,6,3,0,4,0,0,0,5,0,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,1,15,23,0,2,0,2,1,17,17,0,0,0,0,0,3,11,0,5,0,1,3,2,0,0,0,6,0,0,0,4,1,0,0,0,0,8,8,2,0,0,2,0,0,7,0,16,0,3,0,0,3,0,0,12,4,10,2,7,10,1,1,8
76.500,0,5,0,0,3,2,0,0,0,2,0,26,13,0,0,32,4,0,5,4,0,0,0,10,0,3,2,0,19,0,0,4,4,6,1,20,3,8,0,0,22,2,0,7,5,10,0,0,0,0,0,32,0,0,18,36,18,6,7,0,0,23,1,7,0,13,0,7,0,16,0,0,6,32,6,6,2,11,0,0,0,8,3,1,0,0,3,11,1,19,1,8,11,0,13,7,0,0,6,0,0,1,0,0,6,4,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,2,11,21,0,4,0,3,1,20,5,0,0,0,0,0,4,10,0,2,0,5,2,3,0,0,0,8,0,0,0,0,1,0,0,0,0,4,8,0,0,0,3,0,0,5,0,12,0,2,0,0,3,0,0,11,3,8,1,8,8,4,0,6
77.500,0,0,0,0,7,0,0,0,0,4,0,22,7,0,0,109,4,0,12,4,0,0,0,16,0,1,3,0,22,0,0,9,12,11,1,20,4,7,0,0,21,2,2,2,4,9,0,0,0,0,0,16,0,0,17,36,14,8,5,0,0,24,5,9,0,15,0,24,0,18,0,6,10,30,5,5,3,13,0,0,0,3,3,0,0,0,5,10,3,25,1,12,5,0,6,9,0,2,6,0,0,2,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,4,0,4,6,6,27,0,1,0,1,3,21,7,0,0,0,0,0,4,11,0,7,0,2,2,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,8,0,4,0,0,3,2,0,7,4,8,0,15,8,0,3,8
